,CENSUS2010,count,name,county,total_units,total_pct_occupied,total_occupied,total_pct_reported,total_reported,total_months_since_report,total_people_reporting,total_people_per_unit,total_rent_per_month,total_spending_per_month,total_hh_income,total_person_income,total_pct_lt5k,total_pct_5k_lt10k,total_pct_10k_lt15k,total_pct_15k_lt20k,total_pct_ge20k,total_pct_wage_major,total_pct_welfare_major,total_pct_other_major,total_pct_median,total_pct_lt50_median,total_pct_lt30_median,total_pct_2adults,total_pct_1adult,total_pct_female_head,total_pct_female_head_child,total_pct_disabled_lt62,total_pct_disabled_ge62,total_pct_disabled_all,total_pct_lt24_head,total_pct_age25_50,total_pct_age51_61,total_pct_age62plus,total_pct_age85plus,total_pct_minority,total_pct_black_nonhsp,total_pct_native_american_nonhsp,total_pct_asian_pacific_nonhsp,total_pct_white_nothsp,total_pct_black_hsp,total_pct_wht_hsp,total_pct_oth_hsp,total_pct_hispanic,total_pct_multi,total_months_waiting,total_months_from_movein,total_pct_utility_allow,total_pct_lt5kave_util_allow,pg2_units,pg2_pct_occupied,pg2_occupied_units,pg2_pct_reported,pg2_reported_units,pg2_months_since_report,pg2_people_reporting,pg2_people_per_unit,pg2_rent_per_month,pg2_spending_per_month,pg2_hh_income,pg2_person_income,pg2_pct_lt5k,pg2_pct_5k_lt10k,pg2_pct_10k_lt15k,pg2_pct_15k_lt20k,pg2_pct_ge20k,pg2_pct_wage_major,pg2_pct_welfare_major,pg2_pct_other_major,pg2_pct_median,pg2_pct_lt50_median,pg2_pct_lt30_median,pg2_pct_2adults,pg2_pct_1adult,pg2_pct_female_head,pg2_pct_female_head_child,pg2_pct_disabled_lt62,pg2_pct_disabled_ge62,pg2_pct_disabled_all,pg2_pct_lt24_head,pg2_pct_age25_50,pg2_pct_age51_61,pg2_pct_age62plus,pg2_pct_age85plus,pg2_pct_minority,pg2_pct_black_nonhsp,pg2_pct_native_american_nonhsp,pg2_pct_asian_pacific_nonhsp,pg2_pct_white_nothsp,pg2_pct_black_hsp,pg2_pct_wht_hsp,pg2_pct_oth_hsp,pg2_pct_hispanic,pg2_pct_multi,pg2_months_waiting,pg2_months_from_movein,pg2_pct_utility_allow,pg2_pct_lt5kave_util_allow,pg2_pct_bed1,pg2_pct_bed2,pg2_pct_bed3,pg2_pct_overhoused,pg2_tpoverty,pg2_tminority,pg2_tpct_ownsfd,pg3_units,pg3_pct_occupied,pg3_occupied_units,pg3_pct_reported,pg3_reported_units,pg3_months_since_report,pg3_people_reporting,pg3_people_per_unit,pg3_rent_per_month,pg3_spending_per_month,pg3_hh_income,pg3_person_income,pg3_pct_lt5k,pg3_pct_5k_lt10k,pg3_pct_10k_lt15k,pg3_pct_15k_lt20k,pg3_pct_ge20k,pg3_pct_wage_major,pg3_pct_welfare_major,pg3_pct_other_major,pg3_pct_median,pg3_pct_lt50_median,pg3_pct_lt30_median,pg3_pct_2adults,pg3_pct_1adult,pg3_pct_female_head,pg3_pct_female_head_child,pg3_pct_disabled_lt62,pg3_pct_disabled_ge62,pg3_pct_disabled_all,pg3_pct_lt24_head,pg3_pct_age25_50,pg3_pct_age51_61,pg3_pct_age62plus,pg3_pct_age85plus,pg3_pct_minority,pg3_pct_black_nonhsp,pg3_pct_native_american_nonhsp,pg3_pct_asian_pacific_nonhsp,pg3_pct_white_nothsp,pg3_pct_black_hsp,pg3_pct_wht_hsp,pg3_pct_oth_hsp,pg3_pct_hispanic,pg3_pct_multi,pg3_months_waiting,pg3_months_from_movein,pg3_pct_utility_allow,pg3_pct_lt5kave_util_allow,pg4_units,pg4_pct_occupied,pg4_occupied_units,pg4_pct_reported,pg4_reported_units,pg4_months_since_report,pg4_people_reporting,pg4_people_per_unit,pg4_rent_per_month,pg4_spending_per_month,pg4_hh_income,pg4_person_income,pg4_pct_lt5k,pg4_pct_5k_lt10k,pg4_pct_10k_lt15k,pg4_pct_15k_lt20k,pg4_pct_ge20k,pg4_pct_wage_major,pg4_pct_welfare_major,pg4_pct_other_major,pg4_pct_median,pg4_pct_lt50_median,pg4_pct_lt30_median,pg4_pct_2adults,pg4_pct_1adult,pg4_pct_female_head,pg4_pct_female_head_child,pg4_pct_disabled_lt62,pg4_pct_disabled_ge62,pg4_pct_disabled_all,pg4_pct_lt24_head,pg4_pct_age25_50,pg4_pct_age51_61,pg4_pct_age62plus,pg4_pct_age85plus,pg4_pct_minority,pg4_pct_black_nonhsp,pg4_pct_native_american_nonhsp,pg4_pct_asian_pacific_nonhsp,pg4_pct_white_nothsp,pg4_pct_black_hsp,pg4_pct_wht_hsp,pg4_pct_oth_hsp,pg4_pct_hispanic,pg4_pct_multi,pg4_months_waiting,pg4_months_from_movein,pg4_pct_utility_allow,pg4_pct_lt5kave_util_allow,pg5_units,pg5_pct_occupied,pg5_occupied_units,pg5_pct_reported,pg5_reported_units,pg5_months_since_report,pg5_people_reporting,pg5_people_per_unit,pg5_rent_per_month,pg5_spending_per_month,pg5_hh_income,pg5_person_income,pg5_pct_lt5k,pg5_pct_5k_lt10k,pg5_pct_10k_lt15k,pg5_pct_15k_lt20k,pg5_pct_ge20k,pg5_pct_wage_major,pg5_pct_welfare_major,pg5_pct_other_major,pg5_pct_median,pg5_pct_lt50_median,pg5_pct_lt30_median,pg5_pct_2adults,pg5_pct_1adult,pg5_pct_female_head,pg5_pct_female_head_child,pg5_pct_disabled_lt62,pg5_pct_disabled_ge62,pg5_pct_disabled_all,pg5_pct_lt24_head,pg5_pct_age25_50,pg5_pct_age51_61,pg5_pct_age62plus,pg5_pct_age85plus,pg5_pct_minority,pg5_pct_black_nonhsp,pg5_pct_native_american_nonhsp,pg5_pct_asian_pacific_nonhsp,pg5_pct_white_nothsp,pg5_pct_black_hsp,pg5_pct_wht_hsp,pg5_pct_oth_hsp,pg5_pct_hispanic,pg5_pct_multi,pg5_months_waiting,pg5_months_from_movein,pg5_pct_utility_allow,pg5_pct_lt5kave_util_allow,pg6_units,pg7_units,pg7_reported,pg7_pct_reported,pg8_units,pg8_pct_occupied,pg8_occupied_units,pg8_pct_reported,pg8_reported_units,pg8_months_since_report,pg8_people_reporting,pg8_people_per_unit,pg8_rent_per_month,pg8_spending_per_month,pg8_hh_income,pg8_person_income,pg8_pct_lt5k,pg8_pct_5k_lt10k,pg8_pct_10k_lt15k,pg8_pct_15k_lt20k,pg8_pct_ge20k,pg8_pct_wage_major,pg8_pct_welfare_major,pg8_pct_other_major,pg8_pct_median,pg8_pct_lt50_median,pg8_pct_lt30_median,pg8_pct_2adults,pg8_pct_1adult,pg8_pct_female_head,pg8_pct_female_head_child,pg8_pct_disabled_lt62,pg8_pct_disabled_ge62,pg8_pct_disabled_all,pg8_pct_lt24_head,pg8_pct_age25_50,pg8_pct_age51_61,pg8_pct_age62plus,pg8_pct_age85plus,pg8_pct_minority,pg8_pct_black_nonhsp,pg8_pct_native_american_nonhsp,pg8_pct_asian_pacific_nonhsp,pg8_pct_white_nothsp,pg8_pct_black_hsp,pg8_pct_wht_hsp,pg8_pct_oth_hsp,pg8_pct_hispanic,pg8_pct_multi,pg8_months_waiting,pg8_months_from_movein,pg8_pct_utility_allow,pg8_pct_lt5kave_util_allow,pg9_units,pg9_pct_occupied,pg9_occupied_units,pg9_pct_reported,pg9_reported_units,pg9_months_since_report,pg9_people_reporting,pg9_people_per_unit,pg9_rent_per_month,pg9_spending_per_month,pg9_hh_income,pg9_person_income,pg9_pct_lt5k,pg9_pct_5k_lt10k,pg9_pct_10k_lt15k,pg9_pct_15k_lt20k,pg9_pct_ge20k,pg9_pct_wage_major,pg9_pct_welfare_major,pg9_pct_other_major,pg9_pct_median,pg9_pct_lt50_median,pg9_pct_lt30_median,pg9_pct_2adults,pg9_pct_1adult,pg9_pct_female_head,pg9_pct_female_head_child,pg9_pct_disabled_lt62,pg9_pct_disabled_ge62,pg9_pct_disabled_all,pg9_pct_lt24_head,pg9_pct_age25_50,pg9_pct_age51_61,pg9_pct_age62plus,pg9_pct_age85plus,pg9_pct_minority,pg9_pct_black_nonhsp,pg9_pct_native_american_nonhsp,pg9_pct_asian_pacific_nonhsp,pg9_pct_white_nothsp,pg9_pct_black_hsp,pg9_pct_wht_hsp,pg9_pct_oth_hsp,pg9_pct_hispanic,pg9_pct_multi,pg9_months_waiting,pg9_months_from_movein,pg9_pct_utility_allow,pg9_pct_lt5kave_util_allow,GISJOIN,GISJOIN2
157,3400966390,1,Sea Isle City City,Cape May,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3400966390,G340009066390
158,3400971010,1,Stone Harbor Borough,Cape May,2,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3400971010,G340009071010
159,3400974810,1,Upper Township,Cape May,3,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3400974810,G340009074810
160,3400978530,1,West Cape May Borough,Cape May,2,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3400978530,G340009078530
161,3400980210,1,West Wildwood Borough,Cape May,7,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3400980210,G340009080210
162,3400981170,1,Wildwood City,Cape May,268,98,262.64,97.3880597,261,5,495,1.896551724,341,646,14549,7671,4,23,40,16,18,12,0,85,22,98,85,3,25,67,24,60,65,40,0,29,32,39,2,52,21,0,1,48,0,28,1,29,1,16,106,46,129,168,97,162.96,100.0245459,163,4,330,2.024539877,344,567,14628,7226,3,20,44,13,20,14,0,83,21,98,84,5,28,62,26,54,75,39,1,34,29,37,1,58,20,1,1,42,1,35,0,36,1,19,91,42,132,58,16,26,2,17,45,29,78,0.98,76.44,99.42438514,76,6,143,1.881578947,339,913,14362,7633,7,33,31,13,16,12,1,84,21,97,86,1,26,82,26,70,89,48,0,26,49,25,1,51,28,0,0,49,0,21,3,24,3,13,142,66,123,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0.99,21.78,101.010101,22,6,22,1,322,302,14601,14601,0,9,41,45,5,0,0,100,24,100,91,0,0,50,0,0,14,14,0,0,0,100,14,9,9,0,0,91,0,0,0,0,0,0,88,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3400981170,G340009081170
163,3400981200,1,Wildwood Crest Borough,Cape May,14,98,13.72,100,14,5,19,1.357142857,337,913,15797,11640,0,50,29,7,14,7,0,93,24,93,86,0,14,79,14,100,71,63,0,21,29,50,0,14,7,0,0,86,0,7,0,7,0,13,91,50,99,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0.98,13.72,102.0408163,14,5,19,1.357142857,337,913,15797,11640,0,50,29,7,14,7,0,93,24,93,86,0,14,79,14,100,71,63,0,21,29,50,0,14,7,0,0,86,0,7,0,7,0,13,91,50,99,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3400981200,G340009081200
164,3400981890,1,Woodbine Borough,Cape May,111,97,107.67,95.4954955,106,6,255,2.405660377,300,897,12540,5213,13,21,34,15,17,23,8,64,18,98,86,6,52,76,51,24,77,18,12,56,11,21,0,70,27,2,0,29,3,36,2,41,2,11,97,100,83,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0.98,11.76,102.0408163,12,8,31,2.583333333,423,913,15937,6169,0,33,8,33,25,33,0,67,22,100,83,8,58,83,58,33,67,35,0,67,8,25,0,92,33,0,0,8,0,58,0,58,0,11,128,100,155,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,0.96,83.52,98.18007663,82,6,212,2.585365854,287,886,12186,4713,16,20,34,12,18,23,10,60,17,98,85,6,59,80,57,19,67,11,16,57,12,15,0,73,28,1,0,26,4,38,2,44,2,0,83,100,80,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,1,12,100,12,6,12,1,261,956,11559,11559,8,17,58,17,0,8,0,92,19,100,92,0,0,42,0,80,100,92,0,33,8,58,0,25,17,8,0,75,0,0,0,0,0,0,160,100,28,G3400981890,G340009081890
165,3401107600,1,Bridgeton City,Cumberland,1069,94,1004.86,93.17118803,996,6,2188,2.196787149,353,741,14934,6798,8,24,29,13,26,22,4,70,25,92,71,2,42,79,41,29,60,21,5,48,18,29,2,85,64,1,0,14,3,16,1,20,1,28,114,64,134,448,97,434.56,99.41089838,432,6,837,1.9375,386,504,16674,8606,3,21,35,13,27,21,1,76,29,90,67,2,31,69,31,36,52,25,4,36,17,44,4,78,66,0,0,22,1,11,0,12,0,31,100,22,155,58,19,23,7,34,81,37,300,0.89,267,99.62546816,266,6,612,2.30075188,390,862,15759,6850,6,25,27,15,27,20,3,75,26,93,68,1,37,88,36,42,85,32,0,45,27,27,1,90,60,1,0,10,4,25,0,29,1,18,158,94,155,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321,0.93,298.53,99.8224634,298,6,739,2.479865772,272,978,11674,4707,18,29,21,10,22,24,8,57,19,95,81,2,62,86,60,13,50,8,10,68,13,9,0,91,65,0,0,7,5,17,3,26,1,0,96,100,110,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3401107600,G340011007600
166,3401114710,3,Commercial Township,Cumberland,57,90.9122807,51.82,89.47368421,51,5,141,2.764705882,464.5490196,836.1960784,19552.15686,7072.431373,4,19.56862745,19.84313725,17.68627451,39.41176471,29.17647059,4.078431373,66.74509804,30.52941176,82.39215686,61.01960784,4,57.09803922,78.47058824,53.09803922,49.66666667,53.43137255,24.78431373,4,54.78431373,23.41176471,17.80392157,0,56.66666667,41.41176471,0,0,43.33333333,0,13.80392157,1.960784314,15.76470588,0,0,155.1764706,100,182,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,0.646666667,25.22,99.12767645,25,5,64,2.56,436,878,18114,7076,4,16,28,8,44,20,0,80,29,88,60,4,52,80,48,67,57,36,4,40,28,28,0,48,20,0,0,52,0,24,4,28,0,0,172,100,156,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0.97,17.46,97.36540664,17,5,43,2.529411765,509,755,22072,8726,6,12,18,29,35,41,12,47,35,71,53,6,53,71,53,31,0,12,6,65,24,6,0,65,65,0,0,35,0,0,0,0,0,0,139,100,220,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3401114710,G340011014710
167,3401116900,2,Deerfield Township,Cumberland,8,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3401116900,G340011016900
168,3401118220,1,Downe Township,Cumberland,8,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3401118220,G340011018220
169,3401122350,3,Fairfield Township,Cumberland,23,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3401122350,G340011022350
170,3401128170,1,Greenwich Township,Cumberland,1,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3401128170,G340011028170
171,3401144580,1,Maurice River Township,Cumberland,3,0,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3401144580,G340011044580
172,3401146680,1,Millville City,Cumberland,1272,95,1208.4,94.5754717,1203,6,2516,2.091438071,360,727,15093,7217,7,21,34,14,23,18,2,78,26,93,71,3,35,74,35,37,66,28,3,42,19,36,2,72,42,0,0,27,1,27,2,30,1,26,103,67,106,492,96,472.32,99.50880759,470,6,630,1.340425532,354,508,15327,11435,2,15,46,17,20,9,1,89,29,92,66,1,10,60,9,65,62,51,1,15,15,69,5,49,30,0,0,51,0,17,1,18,0,19,85,59,83,87,6,7,2,22,45,49,582,0.94,547.08,98.15749068,537,5,1388,2.584729981,387,816,15685,6068,10,23,28,11,27,25,2,71,25,92,73,4,52,84,51,33,84,21,4,59,22,15,0,87,56,1,0,13,2,27,0,30,1,46,117,99,119,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,0.97,192.06,102.0514423,196,7,498,2.540816327,302,1010,12912,5082,12,29,25,15,20,18,2,70,21,96,80,8,49,83,54,23,62,14,4,60,20,16,1,90,30,0,1,8,2,47,11,59,2,0,108,0,0,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3401146680,G340011046680
173,3401174870,2,Upper Deerfield Township,Cumberland,256,93.1640625,238.5,89.453125,229,6,585,2.554585153,390.4323144,959.3668122,16172.31004,6347.991266,16.97816594,23,17.82969432,10.82969432,32.30567686,29.60262009,4.716157205,65.68122271,25.51091703,89.17030568,67.24017467,1.397379913,54.58078603,86.88646288,54.0349345,25.29257642,70.75982533,16.2139738,7.545851528,59.20524017,18.73799127,14.51091703,0.943231441,87.99126638,62.61572052,1.397379913,0,12.00873362,1.886462882,19.31877729,2.829694323,24.0349345,1.397379913,97.87772926,126.8384279,99.54585153,147.9781659,3,0,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,0.9421875,120.6,98.67330017,119,5.109243697,301,2.529411765,423.302521,890.9831933,17303.06723,6867.07563,13.36134454,20.32773109,22.12605042,10.67226891,32.62184874,23.8907563,4.453781513,71.65546218,26.87394958,89.32773109,65.61344538,1.764705882,47.03361345,85,46.01680672,35.46218487,77.73109244,24.49579832,3.56302521,51.34453782,22.98319328,23,1.781512605,81.64705882,62.19327731,2.655462185,0,18.35294118,0.890756303,16.01680672,0,16.90756303,0.87394958,94.99159664,152.6218487,98.23529412,140.7983193,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125,0.92,115,93.04347826,107,7,271,2.53271028,345,1034,14490,5721,21,27,13,10,29,36,5,60,24,91,72,1,64,88,62,14,50,8,12,67,14,7,0,94,65,0,0,6,3,21,6,29,2,0,100,100,155,0,0,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3401174870,G340011074870
174,3401176070,1,Vineland City,Cumberland,1575,93,1464.75,90.73015873,1429,7,2850,1.994401679,393,760,16737,8392,5,22,33,14,26,23,1,75,28,90,67,3,30,77,31,37,43,25,2,38,19,42,5,88,21,0,0,12,1,59,6,66,0,25,120,65,101,168,94,157.92,99.41742655,157,10,313,1.993630573,461,888,22324,11198,1,22,31,10,36,27,0,72,37,82,61,4,23,65,25,47,52,29,0,36,21,43,5,90,17,0,0,10,3,70,0,73,1,17,122,31,159,59,10,31,6,18,72,60,907,0.93,843.51,96.85718012,817,7,1699,2.079559364,406,749,16643,8003,5,22,33,13,26,24,1,75,28,91,66,3,31,78,31,42,66,31,1,40,24,36,3,91,23,0,0,9,1,67,0,68,0,30,128,76,117,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,0.94,353.44,95.63150747,338,7,711,2.103550296,366,873,15741,7483,9,20,28,17,26,27,2,70,27,91,66,2,43,82,43,19,23,13,6,46,12,36,6,85,22,1,0,15,2,47,14,62,0,0,110,44,71,0,0,0,,124,0.97,120.28,97.2730296,117,6,127,1.085470085,294,333,12767,11762,1,23,53,15,9,1,1,98,25,100,79,0,0,63,0,0,1,1,0,0,0,100,17,66,15,1,1,32,1,20,29,50,1,0,88,100,33,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,G3401176070,G340011076070
